DEPTH,CLUSTER_LABEL,CLUSTER_0_PROB,CLUSTER_1_PROB,CLUSTER_2_PROB,CLUSTER_3_PROB,CLUSTER_4_PROB
2196.62926,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.65466,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.68006,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.70546,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.73086,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.75626,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.78166,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.80706,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.83246,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.85786,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.88326,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.90866,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.93406,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.95946,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2196.98486,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.01026,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.03566,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.06106,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.08646,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.11186,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.13726,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.16266,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.18806,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.21346,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.23886,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.26426,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.28966,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.31506,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.34046,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.36586,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.39126,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.41666,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.44206,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.46746,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.49286,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
2197.51826,0,0.014794702557443034,0.9773569952467657,0.0,2.0015370544164678e-05,0.007828286825247274
