DEPTH,CON_MEAN_DYNA,DIS_MEAN_DYNA,HOM_MEAN_DYNA,ENG_MEAN_DYNA,COR_MEAN_DYNA,ASM_MEAN_DYNA,ENT_MEAN_DYNA,CON_SUB_DYNA,DIS_SUB_DYNA,HOM_SUB_DYNA,ENG_SUB_DYNA,COR_SUB_DYNA,ASM_SUB_DYNA,ENT_SUB_DYNA,CON_X_DYNA,DIS_X_DYNA,HOM_X_DYNA,ENG_X_DYNA,COR_X_DYNA,ASM_X_DYNA,ENT_X_DYNA,CON_Y_DYNA,DIS_Y_DYNA,HOM_Y_DYNA,ENG_Y_DYNA,COR_Y_DYNA,ASM_Y_DYNA,ENT_Y_DYNA
2268.46046,9.045622833,1.863275929,0.530746338,0.117598146,0.692116657,0.013829324,6.921044158,13.23448362,2.374892712,-0.497323547,-0.100339173,-0.453915108,-0.026299733,1.801747628,15.66286464,3.050722284,0.282084565,0.080884578,0.464102923,0.006542315,7.493154554,2.428381024,0.675829573,0.779408112,0.18122375,0.918018031,0.032842048,5.691406926
2268.48586,9.281607252,1.891602467,0.523779283,0.114768799,0.701451757,0.013171877,6.974631006,12.2398972,2.206162367,-0.465199446,-0.092377386,-0.396771229,-0.02344847,1.647402738,15.40155585,2.994683651,0.29117956,0.080728027,0.50218281,0.006517014,7.507352719,3.161658654,0.788521283,0.756379006,0.173105413,0.898954039,0.029965484,5.859949981
2268.51126,9.282379971,1.887677935,0.522698463,0.11368119,0.717546325,0.012923413,6.984297569,12.13753779,2.147981896,-0.447372355,-0.087521937,-0.371103442,-0.021877209,1.585790999,15.35114887,2.961668883,0.299012286,0.08122032,0.531518547,0.00659674,7.503553928,3.213611076,0.813686987,0.746384641,0.168742257,0.902621989,0.028473949,5.917762929
2268.53666,9.499347625,1.938179269,0.506964295,0.109937161,0.719655087,0.012086179,7.034221528,11.39358848,1.989407839,-0.406951477,-0.075745382,-0.339679217,-0.018142081,1.376741465,15.19614187,2.932883189,0.303488556,0.081884321,0.548788232,0.006705042,7.492558701,3.802553384,0.94347535,0.710440033,0.157629703,0.888467448,0.024847123,6.115817235
2268.56206,10.15987602,2.047809411,0.483191546,0.103767079,0.706344178,0.010767607,7.133972931,10.84550202,1.824838205,-0.359072958,-0.062352033,-0.316604442,-0.013955477,1.14840695,15.58262703,2.960228513,0.303655067,0.080732738,0.54721533,0.006517775,7.525569741,4.737125014,1.135390309,0.662728025,0.143084771,0.863819772,0.020473252,6.377162792
2268.58746,11.16424998,2.197240157,0.454812549,0.097222888,0.680456111,0.00945229,7.247204035,9.939765711,1.593173662,-0.301018417,-0.04867462,-0.286787079,-0.010079298,0.903712098,16.13413284,2.993826988,0.30430334,0.079200201,0.536559806,0.006272672,7.567716432,6.194367128,1.400653326,0.605321758,0.127874821,0.823346885,0.01635197,6.664004334
2268.61286,12.07704193,2.309876524,0.435541625,0.093570106,0.670793123,0.008755365,7.314759568,9.850949729,1.449965598,-0.254377746,-0.038830031,-0.269478555,-0.007629804,0.741737269,17.0025168,3.034859323,0.308352752,0.078831157,0.535866278,0.006214351,7.587723801,7.151567069,1.584893725,0.562730498,0.117661188,0.805344833,0.013844155,6.845986532
2268.63826,12.45184452,2.403789614,0.412230123,0.088668635,0.65960181,0.007862127,7.396825904,8.555284224,1.246904955,-0.211582071,-0.030096648,-0.236727288,-0.005543752,0.593986912,16.72948663,3.027242091,0.306439087,0.077050839,0.54085369,0.005936832,7.622070509,8.174202408,1.780337136,0.518021158,0.107147487,0.777580978,0.011480584,7.028083597
2268.66366,12.47653284,2.453193296,0.394982913,0.086411061,0.652934719,0.007466871,7.432065362,7.827496339,1.115050278,-0.177588517,-0.024587281,-0.221828814,-0.004380435,0.503715031,16.39028101,3.010718435,0.306188655,0.076785655,0.541525602,0.005896037,7.625973254,8.562784666,1.895668157,0.483777172,0.101372936,0.763354416,0.010276472,7.122258222
2268.68906,12.32965147,2.477206084,0.382747915,0.086016828,0.638809511,0.007398895,7.427586616,7.663235551,1.065561937,-0.158668151,-0.021561106,-0.22613433,-0.00381002,0.463856057,16.16126925,3.009987052,0.303413839,0.077573451,0.525641504,0.00601764,7.605249998,8.498033696,1.944425115,0.46208199,0.099134557,0.751775833,0.00982766,7.141393941
2268.71446,12.04802204,2.483876521,0.372366048,0.087262821,0.616348868,0.0076148,7.389335145,7.251958447,0.997918851,-0.140933989,-0.019493419,-0.231101053,-0.00348613,0.424206539,15.67400126,2.982835946,0.301899053,0.079671418,0.500841476,0.006347535,7.551739196,8.422042812,1.984917095,0.442833042,0.099164837,0.731942529,0.009833665,7.127532658
2268.73986,12.02283924,2.503647515,0.36581323,0.089196465,0.583019631,0.007956009,7.340544723,6.89496892,0.959634562,-0.135285938,-0.019055324,-0.240433057,-0.003487276,0.393620339,15.4703237,2.983464796,0.298170261,0.081976323,0.462668776,0.006720118,7.488586105,8.575354778,2.023830234,0.433456199,0.101031647,0.703101833,0.010207394,7.094965766
2268.76526,11.27504761,2.423267887,0.373320868,0.092811315,0.580685805,0.00861394,7.248842699,7.24440436,1.033520916,-0.148229135,-0.021375603,-0.272917468,-0.004083486,0.427696799,14.89724979,2.940028345,0.2992063,0.08482965,0.443660897,0.00719607,7.406220671,7.65284543,1.906507429,0.447435436,0.106205254,0.716578365,0.011279556,6.978523872
2268.79066,10.93992998,2.395620199,0.375813136,0.094379044,0.563816454,0.008907404,7.190716424,7.517722636,1.091970689,-0.160018399,-0.023688695,-0.289983335,-0.004613853,0.469452811,14.69879129,2.941605543,0.295803937,0.085540779,0.420545725,0.007317225,7.363521447,7.181068657,1.849634854,0.455822335,0.109229474,0.710529061,0.011931078,6.894068636
2268.81606,10.63540824,2.375199289,0.375291766,0.094717742,0.563607299,0.008971451,7.17730825,7.990357226,1.17392183,-0.173645728,-0.025317466,-0.320659752,-0.004960214,0.513047051,14.63058686,2.962160204,0.288468902,0.085301591,0.404698105,0.007276361,7.365746345,6.640229631,1.788238374,0.46211463,0.110619057,0.725357857,0.012236576,6.852699293
2268.84146,11.37023871,2.438923659,0.373053802,0.091603948,0.571011139,0.008391283,7.262291231,8.568966164,1.217979249,-0.175932278,-0.025232049,-0.319604951,-0.004789192,0.518478319,15.65472179,3.047913284,0.285087662,0.082286925,0.412069959,0.006771138,7.45230936,7.08575563,1.829934035,0.461019941,0.107518974,0.73167491,0.01156033,6.933831041
2268.86686,12.21030878,2.52531659,0.366766953,0.088303572,0.56585064,0.007797521,7.349398756,9.466633285,1.303449967,-0.183181152,-0.025077332,-0.337867455,-0.004601787,0.522442928,16.94362542,3.177041573,0.275176377,0.079213257,0.396833874,0.00627474,7.536852863,7.476992135,1.873591606,0.458357529,0.10429059,0.734701329,0.010876527,7.014409934
2268.89226,12.86228847,2.585963798,0.363008707,0.085073252,0.57537794,0.007237458,7.42715351,10.21478407,1.356993877,-0.184574704,-0.024921023,-0.335888535,-0.004411063,0.537111133,17.9696805,3.264460736,0.270721355,0.076040328,0.408042152,0.005782131,7.620216522,7.754896431,1.907466859,0.455296059,0.100961351,0.743930688,0.010193194,7.083105389
2268.91766,13.53151176,2.651999722,0.35836454,0.083492235,0.570755124,0.006970953,7.470644296,11.05265957,1.432155371,-0.189712525,-0.024762448,-0.351535914,-0.004309305,0.541101992,19.05784155,3.368077408,0.263508278,0.074631689,0.394945113,0.005569889,7.661570191,8.005181975,1.935922037,0.453220803,0.099394137,0.746481027,0.009879194,7.120468199
2268.94306,14.23661395,2.71389867,0.355599776,0.082684912,0.573137937,0.006836795,7.506724978,11.24369749,1.411485275,-0.180604931,-0.024326409,-0.338704789,-0.004180111,0.521610135,19.8584627,3.419641307,0.265297311,0.073753937,0.403590862,0.005439643,7.693060792,8.614765203,2.008156032,0.445902242,0.098080346,0.742295651,0.009619754,7.171450657
2268.96846,15.07921349,2.783526087,0.353762994,0.082960415,0.56275626,0.00688243,7.521883061,12.07381967,1.468566527,-0.180807089,-0.025175994,-0.352704495,-0.004336136,0.524828254,21.11612332,3.517809351,0.26335945,0.073528472,0.385953875,0.005406436,7.709680146,9.042303651,2.049242824,0.444166539,0.098704467,0.738658371,0.009742572,7.184851892
2268.99386,15.54108819,2.816051946,0.354905421,0.083396862,0.56784308,0.006955037,7.528722999,12.18279702,1.456268169,-0.175864472,-0.025268586,-0.33934551,-0.00436191,0.516276267,21.6324867,3.54418603,0.266973185,0.073676641,0.398079202,0.005428247,7.715767619,9.449689679,2.087917862,0.442837657,0.098945227,0.737424712,0.009790158,7.199491351
2269.01926,15.71140151,2.833678464,0.353394038,0.084070984,0.561973866,0.00706793,7.515863469,12.33622414,1.477939825,-0.17607137,-0.025216133,-0.347669887,-0.004387108,0.518511068,21.87951358,3.572648376,0.265358353,0.07438203,0.387385386,0.005532686,7.701930813,9.543289439,2.094708551,0.441429723,0.099598163,0.735055273,0.009919794,7.183419746
2269.04466,15.55894002,2.823446371,0.352904372,0.084049028,0.566184744,0.007064239,7.513331952,12.00686381,1.453685365,-0.17459281,-0.02560011,-0.339447902,-0.00444718,0.522372275,21.56237192,3.550289054,0.265607967,0.07405855,0.395546592,0.005484669,7.703638719,9.555508111,2.096603689,0.440200776,0.09965866,0.734994494,0.009931849,7.181266443
2269.07006,15.51848151,2.817145608,0.354599514,0.084018041,0.569178771,0.007059031,7.514954515,11.86614937,1.438472642,-0.172690758,-0.026226963,-0.334652399,-0.004554719,0.524365166,21.4515562,3.536381929,0.268254135,0.073719276,0.400834333,0.005434532,7.708420937,9.585406826,2.097909286,0.440944893,0.099946239,0.735486732,0.009989251,7.184055771
2269.09546,15.57258412,2.822184282,0.354962965,0.083561841,0.565236083,0.006982581,7.524063437,11.77366155,1.43423586,-0.170789286,-0.026697483,-0.332403485,-0.004612986,0.523421045,21.45941489,3.539302212,0.269568321,0.0730449,0.3983397,0.005335557,7.717795328,9.685753346,2.105066352,0.440357608,0.099742383,0.730743185,0.009948543,7.194374283
2269.12086,15.47381582,2.814512459,0.354832638,0.083616453,0.56433729,0.006991711,7.521695446,11.82647111,1.443645855,-0.171955576,-0.027442729,-0.3347917,-0.004755377,0.531881521,21.38705137,3.536335386,0.26885485,0.072920475,0.396577302,0.005317396,7.717510962,9.560580262,2.092689531,0.440810426,0.100363204,0.731369002,0.010072773,7.185629442
2269.14626,15.30320974,2.798463257,0.355843006,0.083882846,0.555850714,0.007036332,7.501475112,11.8712555,1.463093083,-0.176214079,-0.027980185,-0.345900647,-0.004877802,0.540974111,21.23883749,3.530009798,0.267735967,0.073175198,0.382633408,0.00535461,7.698867966,9.367581991,2.066916716,0.443950046,0.101155384,0.728534056,0.010232412,7.157893854
2269.17166,14.91888719,2.767665077,0.356797391,0.084660265,0.557714559,0.00716736,7.479522128,12.06408033,1.499072141,-0.180305364,-0.029024403,-0.360284227,-0.0051237,0.558170589,20.95092735,3.517201148,0.266644709,0.07375318,0.377041578,0.005439532,7.679184195,8.886847025,2.018129006,0.446950073,0.102777583,0.737325806,0.010563232,7.121013605
2269.19706,14.53510402,2.74393081,0.354939114,0.085347777,0.545362984,0.007284243,7.444857246,12.18246133,1.528755121,-0.185343366,-0.029100101,-0.383253085,-0.005196441,0.565634819,20.62633469,3.508308371,0.262267431,0.074735561,0.353306018,0.005585404,7.642507414,8.443873355,1.97955325,0.447610798,0.103835662,0.736559102,0.010781845,7.076872595
2269.22246,14.13895102,2.705194758,0.357872036,0.086731966,0.539134973,0.007522434,7.405211772,12.22274536,1.537102784,-0.187023815,-0.029539285,-0.400352449,-0.005362442,0.57503464,20.2503237,3.473746151,0.264360129,0.075998322,0.338571759,0.005775745,7.605792325,8.027578336,1.936643366,0.451383944,0.105537606,0.738924208,0.011138186,7.030757686
2269.24786,13.96048799,2.679227063,0.362543007,0.088296849,0.539761464,0.007796334,7.37586206,12.13775441,1.537811272,-0.189235737,-0.03008133,-0.400364841,-0.00555561,0.575276531,20.0293652,3.448132699,0.267925139,0.077302495,0.339566841,0.005975676,7.577535355,7.891610788,1.910321427,0.457160876,0.107383825,0.739931681,0.011531286,7.002258823
2269.27326,13.74247536,2.657666325,0.364492512,0.089704513,0.539349791,0.0080469,7.348285543,11.707368,1.486207804,-0.184395403,-0.029793498,-0.393921932,-0.005586954,0.554746146,19.59615936,3.400770227,0.272294811,0.078864553,0.342069971,0.006219618,7.543095936,7.888791364,1.914562423,0.456690214,0.108658052,0.735991903,0.011806572,6.988349791
2269.29866,13.64031701,2.650210381,0.364154305,0.090638525,0.529192884,0.008215342,7.323475218,11.4548496,1.457925402,-0.182970618,-0.028957911,-0.395663434,-0.005479929,0.542590383,19.36774181,3.379173082,0.272668996,0.080139906,0.331293544,0.006422404,7.513195885,7.912892206,1.92124768,0.455639615,0.109097817,0.726956978,0.011902334,6.970605502
2269.32406,13.50510098,2.62449371,0.369669011,0.092112086,0.524644444,0.008484636,7.296864049,11.60845215,1.484028398,-0.187663476,-0.029504122,-0.408061721,-0.005665942,0.559652693,19.30932706,3.366507909,0.275837273,0.081267432,0.320717267,0.006604395,7.492878725,7.700874909,1.882479511,0.463500749,0.110771554,0.728778988,0.012270337,6.933226032
2269.34946,13.89445139,2.649490885,0.369365127,0.090570116,0.532260452,0.008202946,7.354502638,11.50557929,1.449918005,-0.17983072,-0.027978291,-0.379656898,-0.005264366,0.551474348,19.64724104,3.374449888,0.279449767,0.080090337,0.344084679,0.006414462,7.552760528,8.141661747,1.924531883,0.459280487,0.108068628,0.723741578,0.011678828,7.001286181
2269.37486,13.89483832,2.628041304,0.375149514,0.089269238,0.562085041,0.007968997,7.399682575,11.41714726,1.422092083,-0.174982275,-0.026282201,-0.355400068,-0.004855638,0.554412105,19.60341195,3.339087346,0.287658377,0.079233923,0.385500573,0.006278015,7.602434814,8.18626469,1.916995263,0.462640652,0.105516124,0.740900641,0.011133652,7.048022709
2269.40026,14.43536336,2.642111942,0.383320006,0.088603989,0.588183825,0.007850667,7.440919452,11.92053448,1.445297392,-0.173856547,-0.026115428,-0.337263845,-0.004766325,0.570295693,20.3956306,3.364760638,0.296391732,0.078197255,0.420320991,0.006114811,7.654918994,8.475096119,1.919463246,0.470248279,0.104312683,0.757584836,0.010881136,7.084623301
2269.42566,14.66233439,2.626090127,0.394231083,0.090681667,0.611517563,0.008223165,7.434756606,12.5042772,1.484286712,-0.176703415,-0.02760218,-0.329169719,-0.005136121,0.600559005,20.91447298,3.368233483,0.305879376,0.079237236,0.447637933,0.006278539,7.663603559,8.410195787,1.883946771,0.482582791,0.106839416,0.776807651,0.011414661,7.063044554
2269.45106,15.103385,2.661142355,0.392909747,0.092421809,0.598513534,0.008541791,7.432116377,12.57125142,1.478569854,-0.173582735,-0.027211089,-0.333830236,-0.005143367,0.588887169,21.38901071,3.400427282,0.30611838,0.080903109,0.431768728,0.006545313,7.657344673,8.817759292,1.921857428,0.479701115,0.108114198,0.765598964,0.01168868,7.068457505
2269.47646,14.92658169,2.632075066,0.398267376,0.09485729,0.595131483,0.008997905,7.403018343,13.08002811,1.56309511,-0.188093708,-0.030022896,-0.355997339,-0.005836415,0.631193448,21.46659574,3.41362262,0.304220521,0.08218795,0.416889864,0.006754859,7.641275836,8.386567631,1.850527511,0.49231423,0.112210846,0.772887203,0.012591274,7.010082389
2269.50186,14.89134788,2.620678618,0.400628279,0.097794322,0.584605136,0.009563729,7.358136507,13.38616833,1.605183217,-0.194182141,-0.031678067,-0.374078325,-0.006351176,0.64791571,21.58443204,3.423270227,0.303537209,0.084406597,0.397508399,0.007124474,7.600614247,8.198263713,1.818087009,0.49771935,0.116084664,0.771586724,0.013475649,6.952698537
2269.52726,14.76524895,2.600975522,0.40476882,0.101310338,0.580942516,0.010263785,7.305052271,13.90643449,1.665469868,-0.201410105,-0.033114999,-0.39267644,-0.006879814,0.664523479,21.7184662,3.433710456,0.304063768,0.087320118,0.385086863,0.007624803,7.548936341,7.812031707,1.768240588,0.505473873,0.120435117,0.777763303,0.014504617,6.884412862
2269.55266,14.72296087,2.604944377,0.404551122,0.102973811,0.568203942,0.010603606,7.291599605,13.74773798,1.677141621,-0.206953972,-0.03349273,-0.401459052,-0.007080225,0.662169012,21.59682986,3.443515188,0.301074136,0.08895157,0.367889704,0.007912382,7.531978839,7.84909188,1.766373566,0.508028108,0.122444299,0.769348757,0.014992606,6.869809826
2269.57806,14.83548088,2.631104836,0.39907452,0.100837613,0.554812955,0.010168224,7.315967,13.98127229,1.713795367,-0.212223359,-0.033200463,-0.416178294,-0.006891352,0.662037587,21.82611702,3.48800252,0.292962841,0.087183737,0.347537475,0.007601004,7.553134279,7.844844734,1.774207152,0.5051862,0.120384201,0.76371577,0.014492356,6.891096692
2269.60346,14.60961839,2.644767008,0.390179893,0.098735434,0.537552846,0.009748686,7.32716872,13.25952581,1.667099523,-0.210342617,-0.0314024,-0.415168011,-0.006392412,0.634747755,21.2393813,3.478316769,0.285008584,0.086081017,0.331073585,0.007409941,7.552781589,7.979855488,1.811217246,0.495351202,0.117483417,0.746241596,0.013802353,6.918033834
2269.62886,14.19659435,2.633384805,0.385590794,0.100006332,0.517019195,0.010001266,7.311811579,13.37007979,1.719509785,-0.22155095,-0.032346767,-0.450850673,-0.006693061,0.656111432,20.88163424,3.493139698,0.274815319,0.087284579,0.292544992,0.007618598,7.538985709,7.511554452,1.773629913,0.496366269,0.119631347,0.743395665,0.014311659,6.882874277
2269.65426,14.38094384,2.660764153,0.380826544,0.097863222,0.506787705,0.00957721,7.338410104,13.27673424,1.708405204,-0.219237828,-0.031351133,-0.452986598,-0.006350904,0.641569854,21.01931096,3.514966755,0.271207631,0.085611114,0.280835638,0.007329263,7.559198861,7.742576719,1.806561551,0.490445458,0.116962247,0.733822236,0.013680167,6.917629007
2269.67966,14.5813671,2.688307713,0.376013765,0.096775581,0.49742168,0.009365513,7.356943897,13.47946554,1.708648432,-0.214402875,-0.029957407,-0.465881735,-0.005993576,0.625531009,21.32109987,3.542631929,0.268812327,0.085056264,0.26418949,0.007234568,7.57141442,7.841634334,1.833983496,0.483215202,0.115013671,0.730071225,0.013228145,6.94588341
2269.70506,14.38845667,2.679982357,0.374301498,0.096410183,0.497441692,0.009294923,7.359218923,12.86999385,1.639789626,-0.205043379,-0.029044052,-0.448154561,-0.005776949,0.612634452,20.8234536,3.49987717,0.271779808,0.084929472,0.27369547,0.007213015,7.571720251,7.953459746,1.860087544,0.476823187,0.113973523,0.721850031,0.012989964,6.959085798
2269.73046,14.09929675,2.662835755,0.372994617,0.095844525,0.491922274,0.009186173,7.352731054,12.88374413,1.649124122,-0.207482072,-0.029344818,-0.46309351,-0.0058165,0.618308917,20.54116881,3.487397816,0.269253582,0.084433683,0.260648088,0.007129047,7.563306215,7.657424687,1.838273694,0.476735653,0.113778501,0.723741598,0.012945547,6.944997298
2269.75586,14.39056506,2.689559271,0.370800828,0.092728981,0.50591446,0.008598664,7.399573404,12.88525636,1.635098284,-0.205594291,-0.028969261,-0.436142981,-0.005565872,0.616805295,20.83319324,3.507108413,0.268003682,0.081580511,0.28923341,0.00665538,7.6117169,7.947936874,1.872010128,0.473597973,0.110549772,0.72537639,0.012221252,6.994911605
2269.78126,14.49577581,2.693556927,0.37126322,0.092407137,0.512589479,0.008539079,7.416045789,12.55883471,1.591135025,-0.200390638,-0.02843025,-0.418547259,-0.005436503,0.599109532,20.77519317,3.48912444,0.271067901,0.081396109,0.304145856,0.006625326,7.621864219,8.216358454,1.897989415,0.471458539,0.109826359,0.722693114,0.012061829,7.022754687
2269.80666,14.41125121,2.662978253,0.376860204,0.091137093,0.549288616,0.00830597,7.433196674,13.01355021,1.625658836,-0.203649302,-0.028671518,-0.403856919,-0.005411039,0.627927666,20.91802632,3.475807671,0.275035553,0.08002686,0.348123309,0.006404298,7.65002656,7.904476109,1.850148835,0.478684855,0.108698377,0.751980228,0.011815337,7.022098894
2269.83206,14.38936474,2.663601143,0.375516203,0.089334202,0.562717582,0.0079806,7.452343374,12.86691092,1.601913755,-0.201452314,-0.028127647,-0.389229405,-0.005206761,0.623458583,20.8228202,3.464558021,0.274790046,0.078492102,0.368504464,0.00616101,7.668064839,7.955909279,1.862644266,0.47624236,0.106619749,0.757733869,0.011367771,7.044606256
2269.85746,14.86662424,2.70906741,0.371378298,0.087299194,0.562062597,0.007621149,7.4810978,12.3100011,1.538272655,-0.195908738,-0.026558165,-0.362567583,-0.0048019,0.588105678,21.02162479,3.478203737,0.273423929,0.077124375,0.380810232,0.005948169,7.68608125,8.711623686,1.939931083,0.469332666,0.103682541,0.743377815,0.010750069,7.097975572
2269.88286,15.46609545,2.76303316,0.369056629,0.085954911,0.565408204,0.007388247,7.506943039,12.06323742,1.500964755,-0.193269714,-0.025797178,-0.342230235,-0.004591448,0.566368084,21.49771417,3.513515538,0.272421772,0.076092698,0.393709028,0.005790099,7.706099975,9.434476742,2.012550783,0.465691486,0.101889877,0.735939263,0.010381547,7.13973189
2269.90826,16.31126074,2.846728044,0.363179841,0.085205943,0.558629008,0.007260053,7.527610312,12.38668975,1.525262417,-0.194346896,-0.025075495,-0.33649596,-0.004425072,0.550063714,22.50460561,3.609359253,0.266006394,0.07569724,0.390176492,0.005730072,7.718853469,10.11791586,2.084096836,0.460353289,0.100772734,0.726672452,0.010155144,7.168789755
2269.93366,16.89441517,2.894498098,0.360361121,0.084824323,0.555615348,0.007195166,7.537953734,12.93075742,1.564649521,-0.19514706,-0.02506461,-0.341009074,-0.004403513,0.545977862,23.35979388,3.676822858,0.262787591,0.075310936,0.384977985,0.005671737,7.727718894,10.42903646,2.112173337,0.457934651,0.100375545,0.725987059,0.01007525,7.181741032
2269.95906,16.96876532,2.910704584,0.356919025,0.082492577,0.555710034,0.006805025,7.573760448,12.99245186,1.562800658,-0.194353038,-0.024701861,-0.341351706,-0.004228663,0.543673823,23.46499125,3.692104913,0.259742505,0.073243095,0.384879224,0.005364551,7.764374488,10.4725394,2.129304255,0.454095544,0.097944956,0.72623093,0.009593214,7.220700665
2269.98446,16.89609281,2.905728576,0.35624148,0.080875768,0.560083852,0.00654089,7.590545493,13.54200462,1.623059225,-0.201626311,-0.025834511,-0.352327503,-0.00435636,0.573376771,23.66709511,3.717258189,0.255428324,0.071395549,0.384081615,0.005097324,7.790941672,10.1250905,2.094198964,0.457054635,0.09723006,0.736409117,0.009453685,7.217564901
2270.00986,16.75406928,2.905056621,0.35366338,0.080164336,0.550912459,0.006426321,7.597926836,13.16229398,1.605245101,-0.203059344,-0.026132316,-0.353394258,-0.00438228,0.569252792,23.33521627,3.707679171,0.252133708,0.070781748,0.374219469,0.005010056,7.795702703,10.17292229,2.10243407,0.455193052,0.096914064,0.727613727,0.009392336,7.226449911
2270.03526,16.2025112,2.853804968,0.356124553,0.080928241,0.559021029,0.00654938,7.579368278,13.04029674,1.606351431,-0.205865736,-0.02706368,-0.356010033,-0.004591858,0.584539145,22.72265957,3.656980683,0.253191684,0.07130248,0.380940387,0.005084044,7.781516159,9.682362833,2.050629252,0.459057421,0.09836616,0.736950419,0.009675901,7.196977014
2270.06066,15.57532151,2.801763468,0.357877552,0.082372424,0.563285928,0.006785216,7.549103783,12.78624947,1.599485382,-0.207917065,-0.0277946,-0.357033543,-0.004811386,0.587004151,21.96844625,3.601506159,0.253919019,0.072655238,0.385211868,0.005278784,7.749421215,9.182196778,2.002020777,0.461836084,0.100449838,0.742245411,0.01009017,7.162417064
2270.08606,14.76017341,2.716977613,0.364492738,0.084951698,0.568912424,0.007216791,7.492678726,12.52979526,1.601396817,-0.212489811,-0.029286661,-0.365179364,-0.005234939,0.607565973,21.02507104,3.517676022,0.258247833,0.074730792,0.38663695,0.005584691,7.699257351,8.495275775,1.916279205,0.470737644,0.104017453,0.751816314,0.010819631,7.091691378
2270.11146,14.03755958,2.650914644,0.367633741,0.088141454,0.565136907,0.007768916,7.421344421,12.26418306,1.578577347,-0.211768307,-0.029873981,-0.375943146,-0.005538266,0.604960727,20.16965111,3.440203317,0.261749588,0.077756816,0.37821597,0.006046122,7.625017847,7.905468047,1.86162597,0.473517895,0.107630797,0.754159116,0.011584388,7.020057121
2270.13686,13.2594662,2.576711895,0.373009507,0.091091072,0.570738548,0.008297583,7.350904052,12.16445646,1.601150679,-0.219491002,-0.031001299,-0.391670556,-0.005950277,0.619500246,19.34169443,3.377287234,0.263264006,0.080467546,0.37539462,0.006475026,7.555080229,7.177237967,1.776136555,0.482755008,0.111468845,0.767065176,0.012425303,6.935579984
2270.16226,13.02794206,2.558261413,0.375071717,0.091387566,0.580778164,0.008351687,7.341840039,11.51468839,1.551945819,-0.216207603,-0.030853368,-0.364709681,-0.005931305,0.609233073,18.78528625,3.334234323,0.266967915,0.08069418,0.399668526,0.006511551,7.543376984,7.270597869,1.782288504,0.483175518,0.111547548,0.764378207,0.012442855,6.934143911
2270.18766,12.73281329,2.546103234,0.373775029,0.091426726,0.587300912,0.008358846,7.329959846,10.72105456,1.489788213,-0.212998565,-0.030024489,-0.344297977,-0.005770041,0.58039059,18.09334057,3.29099734,0.267275746,0.081076668,0.415811145,0.006573426,7.518977516,7.372286008,1.801209128,0.480274311,0.111101157,0.760109123,0.012343467,6.938586926
2270.21306,13.00333391,2.575885138,0.371517896,0.089342712,0.593904029,0.00798212,7.368854326,10.66530936,1.477552932,-0.208565565,-0.028747558,-0.332270799,-0.00538857,0.571529744,18.33598859,3.314661604,0.267235114,0.079348444,0.427979344,0.006296176,7.557793665,7.670679227,1.837108672,0.475800678,0.108096002,0.760250143,0.011684746,6.986263922
2270.23846,13.09956812,2.573777671,0.374371958,0.087469544,0.615889938,0.007650921,7.407709924,11.2537025,1.521956137,-0.209782574,-0.028535188,-0.328619703,-0.005225829,0.60213456,18.72641937,3.334755739,0.269480671,0.077300552,0.451942661,0.005975375,7.61240519,7.472716873,1.812799602,0.479263245,0.10583574,0.780562364,0.011201204,7.01027063
2270.26386,13.23338055,2.575550894,0.376420072,0.08505622,0.637006815,0.007234561,7.457480247,10.56001381,1.44222548,-0.199672841,-0.026784797,-0.290183604,-0.00474473,0.582722305,18.51338746,3.296663634,0.276583652,0.075178933,0.492052053,0.005651872,7.663363279,7.953373643,1.854438154,0.476256493,0.10196373,0.782235656,0.010396602,7.080640974
2270.28926,13.26185456,2.573834463,0.377839146,0.083798029,0.649460446,0.00702211,7.479084583,10.35386368,1.417534043,-0.195416557,-0.025464487,-0.275768781,-0.004429545,0.567982994,18.43878639,3.282601484,0.280130867,0.074242712,0.511322129,0.00551198,7.681630225,8.084922718,1.865067441,0.475547425,0.099707199,0.78709091,0.009941526,7.113647231
2270.31466,13.18766783,2.558475209,0.380984559,0.084177731,0.654069915,0.00708589,7.469639,10.10137276,1.381586116,-0.189109192,-0.024147944,-0.265265585,-0.004204508,0.555661329,18.23835421,3.249268267,0.286429963,0.074983287,0.521600032,0.005622493,7.669598928,8.136981451,1.867682151,0.475539155,0.099131231,0.786865617,0.009827001,7.1139376
2270.34006,12.98153151,2.529379365,0.384961049,0.086399373,0.650820571,0.007464852,7.4261136,9.590712875,1.32060927,-0.181383385,-0.023170796,-0.259515804,-0.004124103,0.533597416,17.77688795,3.189684001,0.294269356,0.077408165,0.520846628,0.005992024,7.620250178,8.186175073,1.86907473,0.475652742,0.100578961,0.780362432,0.010116127,7.086652762
2270.36546,12.90631498,2.519709266,0.384855871,0.087549335,0.640007287,0.007664886,7.398939531,9.023918896,1.253497901,-0.173776846,-0.022429932,-0.252708542,-0.004032838,0.507038931,17.41827443,3.146458217,0.297967448,0.0786836,0.51347285,0.006191109,7.586853921,8.39435553,1.892960315,0.471744294,0.101113532,0.766181393,0.010223946,7.07981499
